Timestamp,AX,AY,AZ,fAX,fAY,fAZ,Amag,UL
18:12:40:678,,,,,,,,
18:12:41:393,,,,,,,,
18:12:41:621,,,,,,,,
18:12:41:759,,,,,,,,
18:12:41:845,,,,,,,,
18:12:41:982,,,,,,,,
18:12:42:072,,,,,,,,
18:12:42:207,,,,,,,,
18:12:42:341,,,,,,,,
18:12:42:519,,,,,,,,
18:12:42:743,,,,,,,,
18:12:43:465,,,,,,,,
18:12:43:783,,,,,,,,
18:12:43:931,,,,,,,,
18:12:44:1084,,,,,,,,
18:12:44:1443,,,,,,,,
18:12:46:530,,,,,,,,
18:12:48:374,,,,,,,,
18:12:49:950,,,,,,,,
18:12:50:052,,,,,,,,
18:12:50:124,,,,,,,,
18:12:50:217,,,,,,,,
18:12:50:351,,,,,,,,
18:12:50:486,,,,,,,,
18:12:50:577,,,,,,,,
18:12:50:667,,,,,,,,
18:12:50:756,,,,,,,,
18:12:50:852,,,,,,,,
18:12:50:936,,,,,,,,
18:12:51:070,,,,,,,,
18:12:51:161,,,,,,,,
18:12:51:268,,,,,,,,
18:12:51:388,,,,,,,,
18:12:51:567,,,,,,,,
18:12:51:747,,,,,,,,
18:12:51:837,,,,,,,,
18:12:51:977,,,,,,,,
18:12:52:059,,,,,,,,
18:12:52:150,,,,,,,,
18:12:52:239,,,,,,,,
18:12:52:376,,,,,,,,
18:12:52:692,,,,,,,,
18:12:52:871,,,,,,,,
18:12:53:096,,,,,,,,
18:12:53:274,,,,,,,,
18:12:53:364,,,,,,,,
18:15:17:322,,,,,,,,
18:15:21:643,,,,,,,,
18:15:22:1032,,,,,,,,
18:15:22:1344,,,,,,,,
18:15:23:036,,,,,,,,
18:15:23:130,,,,,,,,
18:15:23:483,,,,,,,,
18:15:23:621,,,,,,,,
18:15:23:726,,,,,,,,
18:15:23:800,,,,,,,,
18:15:23:893,,,,,,,,
18:15:23:980,,,,,,,,
18:15:24:070,,,,,,,,
18:15:24:163,,,,,,,,
18:15:24:252,,,,,,,,
18:15:24:341,,,,,,,,
18:15:24:444,,,,,,,,
18:15:24:520,,,,,,,,
18:15:24:609,,,,,,,,
18:15:24:700,,,,,,,,
18:15:24:882,,,,,,,,
18:15:24:971,,,,,,,,
18:15:25:063,,,,,,,,
18:15:25:197,,,,,,,,
18:15:25:290,,,,,,,,
18:15:25:532,,,,,,,,
18:15:25:601,,,,,,,,
18:15:25:847,,,,,,,,
18:15:26:166,,,,,,,,
18:15:26:232,,,,,,,,
18:15:26:369,,,,,,,,
18:15:26:660,,,,,,,,
18:15:26:729,,,,,,,,
18:15:26:816,,,,,,,,
18:15:26:956,,,,,,,,
18:15:27:045,,,,,,,,
18:15:27:134,,,,,,,,
18:15:27:220,,,,,,,,
18:15:27:403,,,,,,,,
18:15:27:540,,,,,,,,
18:15:27:874,,,,,,,,
18:15:28:030,,,,,,,,
18:15:28:123,,,,,,,,
18:15:28:255,,,,,,,,
18:15:28:349,,,,,,,,
18:15:28:435,,,,,,,,
18:15:28:528,,,,,,,,
18:15:28:660,,,,,,,,
18:15:28:842,,,,,,,,
18:15:28:933,,,,,,,,
18:15:29:023,,,,,,,,
18:15:29:111,,,,,,,,
18:15:29:336,,,,,,,,
18:15:29:969,,,,,,,,
18:15:30:055,,,,,,,,
18:15:30:190,,,,,,,,
18:15:30:507,,,,,,,,
18:15:30:602,,,,,,,,
18:15:31:269,,,,,,,,
18:15:31:493,,,,,,,,
18:15:31:583,,,,,,,,
18:15:31:723,,,,,,,,
18:15:31:946,,,,,,,,
18:15:32:983,,,,,,,,
18:15:32:1390,,,,,,,,
18:15:33:166,,,,,,,,
18:15:33:300,,,,,,,,
18:15:33:396,,,,,,,,
18:15:33:479,,,,,,,,
18:15:33:616,,,,,,,,
18:15:33:788,,,,,,,,
18:15:34:644,,,,,,,,
18:15:35:860,,,,,,,,
18:15:35:1266,,,,,,,,
18:15:36:085,,,,,,,,
18:15:36:582,,,,,,,,
18:15:36:939,,,,,,,,
18:15:37:572,,,,,,,,
18:15:37:750,,,,,,,,
18:15:37:840,,,,,,,,
18:15:37:975,,,,,,,,
18:15:38:067,,,,,,,,
18:15:38:382,,,,,,,,
18:15:38:470,,,,,,,,
18:15:38:606,,,,,,,,
18:15:38:693,,,,,,,,
18:15:38:829,,,,,,,,
18:15:38:967,,,,,,,,
18:15:39:055,,,,,,,,
18:15:39:144,,,,,,,,
18:15:39:385,,,,,,,,
18:15:39:504,,,,,,,,
18:15:39:593,,,,,,,,
18:15:17:322,,,,,,,,
18:15:21:643,,,,,,,,
18:15:22:1032,,,,,,,,
18:15:22:1344,,,,,,,,
18:15:23:036,,,,,,,,
18:15:23:130,,,,,,,,
18:15:23:483,,,,,,,,
18:15:23:621,,,,,,,,
18:15:23:726,,,,,,,,
18:15:23:800,,,,,,,,
18:15:23:893,,,,,,,,
18:15:23:980,,,,,,,,
18:15:24:070,,,,,,,,
18:15:24:163,,,,,,,,
18:15:24:252,,,,,,,,
18:15:24:341,,,,,,,,
18:15:24:444,,,,,,,,
18:15:24:520,,,,,,,,
18:15:24:609,,,,,,,,
18:15:24:700,,,,,,,,
18:15:24:882,,,,,,,,
18:15:24:971,,,,,,,,
18:15:25:063,,,,,,,,
18:15:25:197,,,,,,,,
18:15:25:290,,,,,,,,
18:15:25:532,,,,,,,,
18:15:25:601,,,,,,,,
18:15:25:847,,,,,,,,
18:15:26:166,,,,,,,,
18:15:26:232,,,,,,,,
18:15:26:369,,,,,,,,
18:15:26:660,,,,,,,,
18:15:26:729,,,,,,,,
18:15:26:816,,,,,,,,
18:15:26:956,,,,,,,,
18:15:27:045,,,,,,,,
18:15:27:134,,,,,,,,
18:15:27:220,,,,,,,,
18:15:27:403,,,,,,,,
18:15:27:540,,,,,,,,
18:15:27:874,,,,,,,,
18:15:28:030,,,,,,,,
18:15:28:123,,,,,,,,
18:15:28:255,,,,,,,,
18:15:28:349,,,,,,,,
18:15:28:435,,,,,,,,
18:15:28:528,,,,,,,,
18:15:28:660,,,,,,,,
18:15:28:842,,,,,,,,
18:15:28:933,,,,,,,,
18:15:29:023,,,,,,,,
18:15:29:111,,,,,,,,
18:15:29:336,,,,,,,,
18:15:29:969,,,,,,,,
18:15:30:055,,,,,,,,
18:15:30:190,,,,,,,,
18:15:30:507,,,,,,,,
18:15:30:602,,,,,,,,
18:15:31:269,,,,,,,,
18:15:31:493,,,,,,,,
18:15:31:583,,,,,,,,
18:15:31:723,,,,,,,,
18:15:31:946,,,,,,,,
18:15:32:983,,,,,,,,
18:15:32:1390,,,,,,,,
18:15:33:166,,,,,,,,
18:15:33:300,,,,,,,,
18:15:33:396,,,,,,,,
18:15:33:479,,,,,,,,
18:15:33:616,,,,,,,,
18:15:33:788,,,,,,,,
18:15:34:644,,,,,,,,
18:15:35:860,,,,,,,,
18:15:35:1266,,,,,,,,
18:15:36:085,,,,,,,,
18:15:36:582,,,,,,,,
18:15:36:939,,,,,,,,
18:15:37:572,,,,,,,,
18:15:37:750,,,,,,,,
18:15:37:840,,,,,,,,
18:15:37:975,,,,,,,,
18:15:38:067,,,,,,,,
18:15:38:382,,,,,,,,
18:15:38:470,,,,,,,,
18:15:38:606,,,,,,,,
18:15:38:693,,,,,,,,
18:15:38:829,,,,,,,,
18:15:38:967,,,,,,,,
18:15:39:055,,,,,,,,
18:15:39:144,,,,,,,,
18:15:39:385,,,,,,,,
18:15:39:504,,,,,,,,
18:15:39:593,,,,,,,,
18:17:58:418,,,,,,,,
18:17:58:509,,,,,,,,
18:17:58:599,,,,,,,,
18:17:58:688,,,,,,,,
18:17:58:777,,,,,,,,
18:17:58:871,,,,,,,,
18:17:58:958,,,,,,,,
18:17:59:051,,,,,,,,
18:17:59:182,,,,,,,,
18:17:59:321,,,,,,,,
18:17:59:409,,,,,,,,
18:17:59:498,,,,,,,,
18:17:59:588,,,,,,,,
18:17:59:678,,,,,,,,
18:17:59:769,,,,,,,,
18:17:59:862,,,,,,,,
18:17:59:947,,,,,,,,
18:18:00:041,,,,,,,,
18:18:00:128,,,,,,,,
18:18:00:218,,,,,,,,
18:18:00:308,,,,,,,,
18:18:00:398,,,,,,,,
18:18:00:488,,,,,,,,
18:18:00:578,,,,,,,,
18:18:00:668,,,,,,,,
18:18:00:803,,,,,,,,
18:18:00:893,,,,,,,,
18:18:00:983,,,,,,,,
18:18:01:073,,,,,,,,
18:18:01:163,,,,,,,,
18:18:01:252,,,,,,,,
18:18:01:342,,,,,,,,
18:18:01:432,,,,,,,,
18:18:01:523,,,,,,,,
18:18:01:613,,,,,,,,
18:18:01:703,,,,,,,,
18:18:01:793,,,,,,,,
18:18:01:883,,,,,,,,
18:18:01:974,,,,,,,,
18:18:02:064,,,,,,,,
18:18:02:162,,,,,,,,
18:18:02:246,,,,,,,,
18:18:02:336,,,,,,,,
18:18:02:424,,,,,,,,
18:18:02:514,,,,,,,,
18:18:02:604,,,,,,,,
18:18:02:694,,,,,,,,
18:18:02:784,,,,,,,,
18:18:02:874,,,,,,,,
18:18:02:966,,,,,,,,
18:18:03:054,,,,,,,,
18:18:03:145,,,,,,,,
18:18:03:233,,,,,,,,
18:18:03:324,,,,,,,,
18:18:03:413,,,,,,,,
18:18:03:504,,,,,,,,
18:18:03:594,,,,,,,,
18:18:03:684,,,,,,,,
18:18:03:775,,,,,,,,
18:18:03:864,,,,,,,,
18:18:03:955,,,,,,,,
18:18:04:045,,,,,,,,
18:18:04:133,,,,,,,,
18:18:04:225,,,,,,,,
18:18:04:313,,,,,,,,
18:18:04:404,,,,,,,,
18:18:04:495,,,,,,,,
18:18:04:583,,,,,,,,
18:18:04:675,,,,,,,,
18:18:04:764,,,,,,,,
18:18:04:944,,,,,,,,
18:18:05:034,,,,,,,,
18:18:05:124,,,,,,,,
18:18:05:213,,,,,,,,
18:18:05:303,,,,,,,,
18:18:05:408,,,,,,,,
18:18:05:483,,,,,,,,
18:18:05:574,,,,,,,,
18:18:05:663,,,,,,,,
18:18:05:753,,,,,,,,
18:18:05:846,,,,,,,,
18:18:05:934,,,,,,,,
18:18:06:024,,,,,,,,
18:18:06:116,,,,,,,,
18:18:06:207,,,,,,,,
18:18:06:292,,,,,,,,
18:18:06:383,,,,,,,,
18:18:06:473,,,,,,,,
18:18:06:567,,,,,,,,
18:18:06:656,,,,,,,,
18:18:06:745,,,,,,,,
18:18:06:834,,,,,,,,
18:18:06:925,,,,,,,,
18:18:07:016,,,,,,,,
18:18:07:103,,,,,,,,
18:18:07:195,,,,,,,,
18:18:07:284,,,,,,,,
18:18:07:376,,,,,,,,
18:18:07:466,,,,,,,,
18:18:07:557,,,,,,,,
18:18:07:647,,,,,,,,
18:18:07:735,,,,,,,,
18:18:07:828,,,,,,,,
18:18:07:914,,,,,,,,
18:18:08:007,,,,,,,,
18:18:08:140,,,,,,,,
18:18:08:320,,,,,,,,
18:18:08:409,,,,,,,,
18:18:08:500,,,,,,,,
18:18:08:589,,,,,,,,
18:18:08:683,,,,,,,,
18:18:08:768,,,,,,,,
18:18:08:863,,,,,,,,
18:18:08:954,,,,,,,,
18:18:09:041,,,,,,,,
18:18:09:130,,,,,,,,
18:18:09:219,,,,,,,,
18:18:09:308,,,,,,,,
18:18:09:398,,,,,,,,
18:18:09:488,,,,,,,,
18:18:09:578,,,,,,,,
18:18:09:668,,,,,,,,
18:18:09:757,,,,,,,,
18:18:09:847,,,,,,,,
18:18:09:937,,,,,,,,
18:18:10:027,,,,,,,,
18:18:10:117,,,,,,,,
18:18:10:207,,,,,,,,
18:18:10:297,,,,,,,,
18:18:10:387,,,,,,,,
18:18:10:488,,,,,,,,
18:18:10:568,,,,,,,,
18:18:10:657,,,,,,,,
18:18:10:747,,,,,,,,
18:18:10:837,,,,,,,,
18:18:10:928,,,,,,,,
18:18:11:017,,,,,,,,
18:18:11:108,,,,,,,,
18:18:11:197,,,,,,,,
18:18:11:290,,,,,,,,
18:18:11:377,,,,,,,,
18:18:11:467,,,,,,,,
18:18:11:557,,,,,,,,
18:18:11:648,,,,,,,,
18:18:11:749,,,,,,,,
18:18:11:834,,,,,,,,
18:18:12:008,,,,,,,,
18:18:12:098,,,,,,,,
18:18:12:188,,,,,,,,
18:18:12:277,,,,,,,,
18:18:12:367,,,,,,,,
18:18:12:457,,,,,,,,
18:18:12:549,,,,,,,,
18:18:12:638,,,,,,,,
18:18:12:729,,,,,,,,
18:18:12:817,,,,,,,,
18:18:12:907,,,,,,,,
18:18:12:997,,,,,,,,
18:18:13:132,,,,,,,,
18:18:13:222,,,,,,,,
18:18:13:320,,,,,,,,
18:18:13:402,,,,,,,,
18:18:13:492,,,,,,,,
18:18:13:583,,,,,,,,
18:18:13:672,,,,,,,,
18:18:13:762,,,,,,,,
18:18:13:854,,,,,,,,
18:18:13:942,,,,,,,,
18:18:14:033,,,,,,,,
18:18:14:167,,,,,,,,
