,Timestamp,AX,AY,AZ,fAX,fAY,fAZ,Amag,UL,SMA50AX,SMA50AY,SMA50AZ,AMAG,std,2std,3std
160,18:10:27:386000,96,192,-64,-42.838837,-16.52733,-18.253763,49.41172387,579.6,90.24,-13.44,-80.64,121.76494076703688,395.25898789896104,790.5179757979221,1185.776963696883
161,18:10:27:474000,-64,320,-192,-43.03093,-13.202424,-19.891581,49.21016085,579.6,110.08,5.12,-114.56,158.9585304411185,395.25898789896104,790.5179757979221,1185.776963696883
162,18:10:27:563000,-128,320,64,-43.795635,-9.920852,-19.105465,48.80061211,579.6,95.36,26.24,-92.8,135.62413944427445,395.25898789896104,790.5179757979221,1185.776963696883
163,18:10:27:657000,-96,-64,0,-44.262058,-10.451741,-18.927803,49.26084038,579.6,96.64,17.28,-72.96,122.31536943491606,395.25898789896104,790.5179757979221,1185.776963696883
164,18:10:27:743000,-192,192,-64,-45.571697,-8.481507,-19.343227,50.22823866,579.6,87.68,12.16,-51.2,102.25990416580686,395.25898789896104,790.5179757979221,1185.776963696883
165,18:10:27:834000,8352,1760,-512,28.431393,8.631594,-23.846527,38.09862692,579.6,268.8,46.72,-64.64,280.3828240103163,395.25898789896104,790.5179757979221,1185.776963696883
166,18:10:27:924000,4032,-576,2656,69.218323,2.832284,0.664642,69.27943288,579.6,337.28,43.52,-7.68,340.16285981864627,395.25898789896104,790.5179757979221,1185.776963696883
167,18:10:28:013000,768,160,3008,76.823601,4.393882,29.368835,82.363222,579.6,344.32,35.2,64.64,352.0988951984939,395.25898789896104,790.5179757979221,1185.776963696883
168,18:10:28:193000,256,128,2112,78.779358,5.613719,50.23148,93.59969375,579.6,348.8,65.28,113.28,372.49869368898464,395.25898789896104,790.5179757979221,1185.776963696883
169,18:10:28:328000,-512,128,-1536,72.377853,6.812642,33.850563,80.19243301,579.6,339.2,69.76,104.32,361.6707895310319,395.25898789896104,790.5179757979221,1185.776963696883
170,18:10:28:418000,448,320,128,76.451408,9.858295,34.843109,84.59341588,579.6,347.52,64.0,109.44,369.9233217843936,395.25898789896104,790.5179757979221,1185.776963696883
171,18:10:28:512000,-288,0,-992,72.512344,9.762761,24.110859,77.03690711,579.6,339.2,69.76,103.04,361.3036661867687,395.25898789896104,790.5179757979221,1185.776963696883
172,18:10:28:643000,224,-1120,-576,74.143829,-1.082565,17.777428,76.2529755,579.6,332.8,59.52,119.04,358.42571336331326,395.25898789896104,790.5179757979221,1185.776963696883
173,18:10:28:823000,352,-320,-704,77.113258,-4.182802,10.149994,77.89077462,579.6,318.72,44.16,94.08,335.2366185248861,395.25898789896104,790.5179757979221,1185.776963696883
174,18:10:28:959000,672,-800,-1216,83.438126,-11.892956,-2.855066,84.32979707,579.6,330.24,13.44,78.72,339.7586343273707,395.25898789896104,790.5179757979221,1185.776963696883
175,18:10:29:141000,1024,-1440,2400,93.449493,-25.812172,22.974922,99.63394505,579.6,350.72,-21.76,132.48,375.5382356032472,395.25898789896104,790.5179757979221,1185.776963696883
176,18:10:29:231000,-1248,-192,608,79.058525,-27.46167,29.492565,88.73671779,579.6,323.2,-18.56,149.12,356.42599231818093,395.25898789896104,790.5179757979221,1185.776963696883
177,18:10:29:364000,384,-1152,288,82.381081,-38.549953,32.373764,96.5443006,579.6,332.16,-48.0,154.24,369.35652586626924,395.25898789896104,790.5179757979221,1185.776963696883
178,18:10:29:501000,-352,128,-544,77.670952,-36.887547,25.988104,89.82677473,579.6,311.68,-45.44,142.72,345.8008305368858,395.25898789896104,790.5179757979221,1185.776963696883
179,18:10:29:680000,800,-288,832,85.485954,-39.377422,34.920765,100.3886922,579.6,326.4,-58.24,159.36,367.864740359823,395.25898789896104,790.5179757979221,1185.776963696883
180,18:10:29:772000,-256,-416,-864,81.778671,-43.093502,24.91057,95.73576888,579.6,266.88,-117.12,177.92,341.4638417168061,395.25898789896104,790.5179757979221,1185.776963696883
181,18:10:29:998000,256,640,-64,83.662399,-36.369595,23.913979,94.30812711,579.6,280.96,-104.32,176.64,347.8834195531601,395.25898789896104,790.5179757979221,1185.776963696883
182,18:10:30:177000,320,192,1312,86.199127,-34.11348,38.21711,100.2724614,579.6,287.36,-104.96,204.8,368.1513427926075,395.25898789896104,790.5179757979221,1185.776963696883
183,18:10:30:264000,-160,-288,-256,83.572388,-36.608376,34.903648,97.6871633,579.6,273.28,-90.24,204.16,352.8548166030896,395.25898789896104,790.5179757979221,1185.776963696883
184,18:10:30:488000,-224,512,1696,80.309669,-31.242918,53.510151,101.4351967,579.6,277.12,-83.2,237.44,374.293318134321,395.25898789896104,790.5179757979221,1185.776963696883
185,18:10:30:761000,-1280,128,-64,65.944099,-29.68383,52.16571,89.16846559,579.6,252.8,-90.88,231.68,354.7430574373514,395.25898789896104,790.5179757979221,1185.776963696883
186,18:10:30:852000,2368,32,-2912,90.648407,-29.083876,18.558229,96.9918213,579.6,295.68,-86.4,165.76,349.81137774520715,395.25898789896104,790.5179757979221,1185.776963696883
187,18:10:31:031000,1664,-64,-4224,108.113998,-29.42062,-31.790506,116.4682176,579.6,330.24,-85.76,78.08,350.013887724473,395.25898789896104,790.5179757979221,1185.776963696883
188,18:10:31:121000,-864,608,-1152,97.109108,-23.327618,-46.029343,109.9684365,579.6,320.0,-60.8,60.16,331.2338533423177,395.25898789896104,790.5179757979221,1185.776963696883
189,18:10:31:212000,-160,736,-608,94.175751,-16.047272,-53.238823,109.3661707,579.6,320.0,-17.92,57.6,325.6361257600268,395.25898789896104,790.5179757979221,1185.776963696883
190,18:10:31:348000,1056,-1280,-1056,105.080582,-28.231352,-66.081154,127.3014409,579.6,339.2,-55.04,41.6,346.1453475059285,395.25898789896104,790.5179757979221,1185.776963696883
191,18:10:31:434000,1376,-1696,-1024,119.599236,-44.553173,-78.433853,149.8026427,579.6,363.52,-88.32,19.84,374.62092627081046,395.25898789896104,790.5179757979221,1185.776963696883
192,18:10:31:622000,416,608,320,123.031105,-38.019936,-73.265396,148.1552786,579.6,369.92,-72.96,23.04,377.7496652546498,395.25898789896104,790.5179757979221,1185.776963696883
193,18:10:31:704000,1600,800,64,140.035492,-29.605682,-71.493774,159.9931097,579.6,401.28,-50.56,21.76,405.03759035427805,395.25898789896104,790.5179757979221,1185.776963696883
194,18:10:31:797000,0,-96,-1312,138.395081,-30.276648,-87.343246,166.4293138,579.6,401.28,-54.4,-3.84,404.9688185527374,395.25898789896104,790.5179757979221,1185.776963696883
195,18:10:31:887000,736,-608,-832,145.333679,-36.064163,-96.967476,178.3961701,579.6,420.48,-70.4,-21.12,426.8555315326252,395.25898789896104,790.5179757979221,1185.776963696883
196,18:10:32:022000,1760,-352,-800,164.084808,-39.233597,-106.069664,199.2833986,579.6,454.4,-76.16,-37.12,462.23111102564263,395.25898789896104,790.5179757979221,1185.776963696883
197,18:10:32:109000,-1248,224,1120,147.357224,-36.602741,-90.181099,176.5971198,579.6,424.96,-68.48,-12.16,430.61395425601336,395.25898789896104,790.5179757979221,1185.776963696883
198,18:10:32:248000,-2656,-160,1984,113.621658,-37.830181,-63.003616,135.3161461,579.6,395.52,-79.36,-5.76,403.44424348353266,395.25898789896104,790.5179757979221,1185.776963696883
199,18:10:32:344000,256,512,352,115.408394,-32.401619,-57.416595,132.9121052,579.6,379.52,-70.4,-26.24,386.8851612558951,395.25898789896104,790.5179757979221,1185.776963696883
200,18:10:32:432000,352,1504,864,118.348885,-17.217237,-45.076492,127.8075974,579.6,366.08,-5.12,-39.68,368.25980394281424,395.25898789896104,790.5179757979221,1185.776963696883
201,18:10:32:514000,-928,-832,736,105.443909,-25.433542,-34.566479,113.8425425,579.6,356.48,-24.96,-26.24,358.31484702702454,395.25898789896104,790.5179757979221,1185.776963696883
202,18:10:32:608000,3744,864,192,150.688858,-16.410767,-31.511963,154.8206996,579.6,440.32,-15.36,-1.28,440.58968485428704,395.25898789896104,790.5179757979221,1185.776963696883
203,18:10:32:741000,1024,-192,-1664,162.185257,-18.205173,-53.3251,171.6946481,579.6,461.44,-28.16,-42.88,464.28283793394735,395.25898789896104,790.5179757979221,1185.776963696883
204,18:10:32:834000,-2240,2592,-768,130.43544,8.291372,-63.052086,145.1127713,579.6,414.08,20.48,-57.6,418.56831796016286,395.25898789896104,790.5179757979221,1185.776963696883
205,18:10:32:919000,-1120,1152,-2784,113.350998,20.378298,-100.10302,152.5920653,579.6,399.36,42.24,-119.04,418.85934250055834,395.25898789896104,790.5179757979221,1185.776963696883
206,18:10:33:012000,-448,-448,2592,105.598145,15.36931,-61.997089,123.4132204,579.6,390.4,33.92,-65.28,397.27094633260054,395.25898789896104,790.5179757979221,1185.776963696883
207,18:10:33:100000,-2432,1216,2304,70.645889,28.191113,-27.222649,80.78770391,579.6,348.16,58.24,-26.24,353.97149715761014,395.25898789896104,790.5179757979221,1185.776963696883
208,18:10:33:191000,3904,-448,-2528,125.333771,23.03998,-65.133728,143.1146301,579.6,420.48,51.2,-74.88,430.15332708233234,395.25898789896104,790.5179757979221,1185.776963696883
209,18:10:33:284000,800,-1856,1344,135.539932,2.741799,-43.054676,142.2402747,579.6,442.88,25.6,-46.72,446.0726541719409,395.25898789896104,790.5179757979221,1185.776963696883
210,18:10:33:417000,640,2560,-1280,143.15744,31.086832,-62.666058,159.3344865,579.6,453.76,72.96,-71.04,465.04621361752857,395.25898789896104,790.5179757979221,1185.776963696883
211,18:10:33:503000,-2816,2240,-5792,98.700447,56.526588,-154.261917,191.6605657,579.6,398.72,111.36,-183.04,452.63929303585655,395.25898789896104,790.5179757979221,1185.776963696883
212,18:10:33:600000,-1152,-2112,-3808,79.110199,30.758499,-218.228378,234.1540813,579.6,378.24,62.72,-260.48,463.51820503622076,395.25898789896104,790.5179757979221,1185.776963696883
213,18:10:33:686000,4864,-256,-1888,154.718781,27.246771,-249.019028,294.4329534,579.6,477.44,58.88,-298.24,566.0061003204825,395.25898789896104,790.5179757979221,1185.776963696883
214,18:10:33:773000,-2752,3328,3456,105.249214,67.405968,-179.736969,218.9208524,579.6,426.24,121.6,-227.84,498.3755242786307,395.25898789896104,790.5179757979221,1185.776963696883
215,18:10:33:866000,-800,-1504,-288,89.235481,47.286003,-181.868637,208.026773,579.6,243.2,56.32,-223.36,334.9744348454073,395.25898789896104,790.5179757979221,1185.776963696883
216,18:10:33:953000,1856,-224,-1792,120.492218,43.750042,-213.025467,248.6207762,579.6,199.68,63.36,-312.32,376.07229943190447,395.25898789896104,790.5179757979221,1185.776963696883
217,18:10:34:049000,-1376,544,-5600,93.574539,50.220909,-318.515869,335.7539171,579.6,156.8,71.04,-484.48,514.1534712515321,395.25898789896104,790.5179757979221,1185.776963696883
218,18:10:34:179000,1952,32,-704,127.376663,49.985928,-326.700378,354.1984532,579.6,190.72,69.12,-540.8,577.5953019199516,395.25898789896104,790.5179757979221,1185.776963696883
219,18:10:34:274000,-1120,-1152,7104,104.281059,34.676727,-171.047638,203.3084089,579.6,178.56,43.52,-368.0,411.3412986803051,395.25898789896104,790.5179757979221,1185.776963696883
220,18:10:34:362000,-1664,640,768,71.348907,42.470173,-148.984711,170.5603302,579.6,136.32,49.92,-355.2,383.72149900676663,395.25898789896104,790.5179757979221,1185.776963696883
221,18:10:34:542000,-1184,2112,3584,47.600609,69.090752,-61.71978,104.1570028,579.6,118.4,92.16,-263.68,303.3795774273542,395.25898789896104,790.5179757979221,1185.776963696883
222,18:10:34:632000,3008,1632,-5568,103.918457,89.749985,-196.658707,239.8515219,579.6,174.08,147.2,-363.52,429.09028979924494,395.25898789896104,790.5179757979221,1185.776963696883
223,18:10:34:720000,-1600,-160,896,70.262512,86.391273,-167.720047,201.3213521,579.6,135.04,150.4,-331.52,388.2801462861576,395.25898789896104,790.5179757979221,1185.776963696883
224,18:10:34:809000,-2560,-640,4064,17.61422,76.704666,-56.213081,96.7149265,579.6,70.4,153.6,-225.92,282.11516513650946,395.25898789896104,790.5179757979221,1185.776963696883
225,18:10:34:900000,-1728,64,-1184,-18.405788,76.53508,-87.550072,117.734475,579.6,15.36,183.68,-297.6,350.05718390000226,395.25898789896104,790.5179757979221,1185.776963696883
226,18:10:35:035000,5280,2496,-4416,92.375793,108.41362,-207.136536,251.3808757,579.6,145.92,237.44,-398.08,485.94041445428263,395.25898789896104,790.5179757979221,1185.776963696883
227,18:10:35:136000,1184,672,-416,117.048103,116.092613,-213.223831,269.5220869,579.6,161.92,273.92,-412.16,520.6977226760264,395.25898789896104,790.5179757979221,1185.776963696883
228,18:10:35:262000,-3072,-1216,5248,45.059879,97.987442,-57.937256,122.4281713,579.6,107.52,247.04,-296.32,400.49326386345126,395.25898789896104,790.5179757979221,1185.776963696883
229,18:10:35:439000,-3200,-576,288,-31.037506,88.712296,-47.359962,105.2433572,579.6,27.52,241.28,-307.2,391.5931929949753,395.25898789896104,790.5179757979221,1185.776963696883
230,18:10:35:530000,-640,-192,3424,-45.874119,84.851021,56.32177,111.6972351,579.6,19.84,245.76,-221.44,331.40198671703826,395.25898789896104,790.5179757979221,1185.776963696883
231,18:10:35:621000,-3264,3808,2080,-123.324707,135.648773,118.960106,218.5430845,579.6,-50.56,309.12,-178.56,360.5484178303935,395.25898789896104,790.5179757979221,1185.776963696883
232,18:10:35:711000,4608,-704,-2752,-5.154162,123.517601,29.384277,127.069268,579.6,35.2,291.2,-259.84,391.8587827266348,395.25898789896104,790.5179757979221,1185.776963696883
233,18:10:35:802000,-3840,864,1024,-107.207283,134.23819,61.150761,182.3532527,579.6,-38.4,314.24,-234.24,393.8143156361891,395.25898789896104,790.5179757979221,1185.776963696883
234,18:10:35:890000,-2336,3296,2176,-169.290268,180.018997,127.866219,278.2369567,579.6,-80.64,369.92,-224.64,440.234875492617,395.25898789896104,790.5179757979221,1185.776963696883
235,18:10:35:980000,6688,4832,-96,24.592518,250.551041,120.739708,279.21084,579.6,78.72,464.0,-225.28,521.7699845717459,395.25898789896104,790.5179757979221,1185.776963696883
236,18:10:36:072000,-1824,8192,192,-32.99131,380.014099,122.947746,400.7683748,579.6,-5.12,627.2,-163.2,648.1051568997118,395.25898789896104,790.5179757979221,1185.776963696883
237,18:10:36:162000,-576,96,-800,-49.982601,374.748138,95.170876,389.8614151,579.6,-49.92,630.4,-94.72,639.4279043019627,395.25898789896104,790.5179757979221,1185.776963696883
238,18:10:36:251000,256,5152,2304,-40.600864,462.196594,160.861008,491.0706523,579.6,-27.52,721.28,-25.6,722.2586439773496,395.25898789896104,790.5179757979221,1185.776963696883
239,18:10:36:346000,3136,-512,4000,54.460453,443.044006,276.48938,525.0717184,579.6,38.4,696.32,66.56,700.5471690043433,395.25898789896104,790.5179757979221,1185.776963696883
240,18:10:36:429000,-2176,2368,6112,-14.338127,480.867676,459.79538,665.4705818,579.6,-26.24,769.28,209.92,797.8387446094606,395.25898789896104,790.5179757979221,1185.776963696883
241,18:10:36:523000,1760,1632,3200,41.048191,503.887482,552.659546,749.0127651,579.6,-18.56,835.84,294.4,886.3658043945513,395.25898789896104,790.5179757979221,1185.776963696883
242,18:10:36:609000,-512,640,608,23.731771,506.616241,554.569519,751.5121849,579.6,-37.12,836.48,300.16,889.478898231993,395.25898789896104,790.5179757979221,1185.776963696883
243,18:10:36:701000,1504,-1152,1504,69.154938,473.931183,586.277954,757.0435992,579.6,-39.04,797.44,328.96,863.5099054440545,395.25898789896104,790.5179757979221,1185.776963696883
244,18:10:36:790000,2240,416,-4192,135.640549,472.775238,429.017822,652.6645967,579.6,5.76,807.68,271.36,852.0659655214495,395.25898789896104,790.5179757979221,1185.776963696883
245,18:10:36:880000,-2848,-1664,1024,43.246929,430.925385,449.724304,624.3548141,579.6,-65.92,786.56,308.48,847.4561878940999,395.25898789896104,790.5179757979221,1185.776963696883
246,18:10:36:972000,-800,928,-1024,16.455267,440.873718,399.591156,595.2423901,579.6,-117.12,812.16,304.0,875.0639748041282,395.25898789896104,790.5179757979221,1185.776963696883
247,18:10:37:061000,3360,2624,-4640,121.097282,484.126465,229.073044,549.106042,579.6,-24.96,860.16,188.8,880.9901629416754,395.25898789896104,790.5179757979221,1185.776963696883
248,18:10:37:239000,-256,-832,-160,108.912994,457.463776,215.101974,517.1112122,579.6,23.04,846.72,145.92,859.5104690461891,395.25898789896104,790.5179757979221,1185.776963696883
249,18:10:37:419000,3168,448,1920,205.359985,457.271027,274.644165,571.5758331,579.6,81.28,845.44,177.28,867.642455392773,395.25898789896104,790.5179757979221,1185.776963696883
250,18:10:37:602000,19552,5568,7520,831.68512,559.308472,527.189758,1132.455362,579.6,465.28,926.72,310.4,1082.4248688939108,395.25898789896104,790.5179757979221,1185.776963696883
251,18:10:37:780000,2816,5728,7488,916.953003,670.602051,794.31543,1386.162661,579.6,540.16,1057.92,445.44,1268.6151290285009,395.25898789896104,790.5179757979221,1185.776963696883
252,18:10:38:005000,6560,-1408,-14848,1158.281738,622.36438,139.106583,1322.234717,579.6,596.48,1012.48,144.64,1183.9868539810736,395.25898789896104,790.5179757979221,1185.776963696883
253,18:10:38:096000,-1344,-2688,-4160,1044.602783,544.236267,-84.98317,1180.936166,579.6,549.12,962.56,94.72,1112.2168882012177,395.25898789896104,790.5179757979221,1185.776963696883
254,18:10:38:273000,-2912,-5312,4192,864.452026,400.48938,144.151489,963.5604291,579.6,535.68,804.48,193.92,985.7718291775233,395.25898789896104,790.5179757979221,1185.776963696883
255,18:10:38:410000,10144,-2560,8768,1299.046143,321.476715,618.120667,1474.089997,579.6,760.96,730.24,424.96,1137.058301407628,395.25898789896104,790.5179757979221,1185.776963696883
256,18:10:38:547000,512,1504,-1088,1257.643921,353.986786,514.834534,1404.289669,579.6,780.16,769.28,351.36,1150.6064460101031,395.25898789896104,790.5179757979221,1185.776963696883
257,18:10:39:141000,2048,2816,672,1297.732666,421.377045,524.094055,1461.623503,579.6,869.76,801.28,318.72,1224.7916289720467,395.25898789896104,790.5179757979221,1185.776963696883
258,18:10:39:312000,-320,512,-192,1218.4646,423.907043,484.133789,1377.947273,579.6,785.28,820.48,365.44,1193.0626565273092,395.25898789896104,790.5179757979221,1185.776963696883
259,18:10:39:490000,-480,448,96,1136.684814,424.562561,463.341431,1298.842183,579.6,759.68,866.56,340.48,1201.651599424725,395.25898789896104,790.5179757979221,1185.776963696883
260,18:10:39:719000,864,448,-2240,1123.753052,425.183655,324.874268,1244.646678,579.6,764.16,824.32,321.28,1169.0443988146899,395.25898789896104,790.5179757979221,1185.776963696883
261,18:10:39:943000,544,-128,-640,1023.813538,374.403687,233.192703,1114.787477,579.6,831.36,776.96,424.32,1214.443804216564,395.25898789896104,790.5179757979221,1185.776963696883
262,18:10:40:033000,0,-1312,-672,979.354675,331.420441,189.699677,1051.171278,579.6,854.4,792.96,487.04,1263.3261190998942,395.25898789896104,790.5179757979221,1185.776963696883
